census_id,country,year,census_label,geolev2,single_m20s,wh_ratio,poly_men,poly_women,avg_educ,log_popdens,sex_ratio
364_2006,364,2006,Iran 2006,364019009,0.434873290928704,0.984184028167119,0.00412415061335247,0.00362190460456982,,2.63834277230855,0.930828163970071
364_2006,364,2006,Iran 2006,364020001,0.678618857901727,0.971161609567913,0.000850401521609465,0.00054932657412113,,1.76814962637049,1.02678190844299
364_2006,364,2006,Iran 2006,364020002,0.552335973319278,0.952877128414935,0,0,,2.12584792814554,1.09723950945386
364_2006,364,2006,Iran 2006,364020003,0.587454618679103,0.978213157503959,0.000751635741446642,0.000619877338811701,,1.46325544200139,1.00769003073744
364_2006,364,2006,Iran 2006,364020004,0.604755538191792,0.975389285104828,0.000643717668964528,0.000648054593941,,2.10657024154984,1.01235322982708
364_2006,364,2006,Iran 2006,364021007,0.561254568782413,0.966716229437876,0.00345091839734723,0.00454068984084527,,2.52011293006003,1.07482216781831
364_2006,364,2006,Iran 2006,364021001,0.55357169860967,0.967518620192975,0.00473173849686302,0.00415866074048531,,0.80647587010802,1.1223337067137
364_2006,364,2006,Iran 2006,364021002,0.607830676260828,0.969414008648853,0.00182859971493576,0.00188540117444782,,1.09527339057985,0.962168804229429
364_2006,364,2006,Iran 2006,364021003,0.65003200337244,0.937011179885802,0.00695005776335847,0.00365742331868329,,2.03208786028981,1.09846916854248
364_2006,364,2006,Iran 2006,364021009,0.562640788325503,0.963632581368057,0.000811488811267329,0.000832617405797836,,4.1500945556841,1.09146744057834
364_2006,364,2006,Iran 2006,364021008,0.597669103670593,0.950484258431007,0.00280226671216075,0.00260928147434409,,2.53844740463072,1.17345388892786
364_2006,364,2006,Iran 2006,364021010,0.569397653373443,0.973320344475083,0.00195021482540485,0.00201529883102979,,-0.27443685820176,1.06907264254635
364_2006,364,2006,Iran 2006,364021004,0.570445665886747,0.931190386653448,0,0,,1.42791605410807,1.09378930102221
364_2006,364,2006,Iran 2006,364021006,0.606287297847542,0.920762410603338,0.00336155616011844,0.00343949730848976,,3.25269739693227,1.14799950473279
364_2006,364,2006,Iran 2006,364021005,0.439002924997567,1.01522722727559,0.00540704143496987,0.00609141820643264,,3.23985425816291,0.93482967466879
364_2006,364,2006,Iran 2006,364022004,0.535356057157123,0.9599165850651,0.00186486780546187,0.00215582870947242,,3.62593969089491,1.04989570372854
364_2006,364,2006,Iran 2006,364022009,0.523895537675814,0.920978089051449,0.00346310606322837,0.00389606457615515,,4.50313749422139,1.12086630946844
364_2006,364,2006,Iran 2006,364022002,0.52821386356998,0.898272544461445,0.0032883457055222,0.00515917851556244,,2.42391737479576,1.14963056270972
364_2006,364,2006,Iran 2006,364022003,0.527803462801186,0.912305498597221,0.00312109054031046,0.00262642890359905,,2.58399755243223,1.13767700823645
364_2006,364,2006,Iran 2006,364022006,0.55855876992079,1.02818290371191,0.00489160388501467,0.00390652094783321,,2.57489969699711,0.941351891355541
364_2006,364,2006,Iran 2006,364022008,0.526550845507557,0.971883164647459,0.00610957322439453,0.00608100501900624,,2.08069078965705,1.01107731199822
364_2006,364,2006,Iran 2006,364022010,0.547180683916633,0.982870138348691,0.00438956548118677,0.00321164869151384,,3.25578619947427,0.923951506378359
364_2006,364,2006,Iran 2006,364022007,0.571420781003134,1.01886500940575,0.010995230802624,0.0119271029433847,,3.02237424909632,0.944099840364106
364_2006,364,2006,Iran 2006,364022011,0.524857775622008,0.916602250888229,0.00203834148703698,0.00179495709897796,,3.34533227839425,1.07190419310403
364_2006,364,2006,Iran 2006,364022005,0.505966016675048,0.963493559145518,0,0,,1.57069707222578,1.0055229680792
